Time,Qbor_pos_first_year,Qbor_pos_second_year,Qbor_pos_tenth_year,Qbor_pos_avg_20_years
1710000,4555.75,1872.084839,2282.003906,2286.0423705999997
1713600,3025.449707,1332.808716,1542.580444,1560.03621835
1717200,1937.879639,1017.360413,1143.069824,1148.5394256999996
1720800,1386.230957,809.5917969,892.9458008,894.6840637250001
1724400,1062.17395,664.7018433,722.5758057,723.4791503849999
1728000,847.9979858,635.4697876,601.4113159,608.4954956
1731600,2024.056763,2629.327881,2358.160645,2397.03629765
1735200,3332.924805,3486.038086,3326.525391,3353.2316895000004
1738800,3896.787354,3889.596924,3770.710938,3792.6293702000003
1742400,4178.183105,4107.662598,4005.090088,4024.957678299999
1746000,4338.411133,4236.665039,4142.609863,4161.3181152
1749600,4435.164551,4315.712402,4226.778809,4244.7676025499995
1753200,4495.20752,4365.44043,4279.692871,4297.1043457
1756800,4533.697266,4397.765625,4314.086914,4268.0622071
1760400,4559.266602,4419.396484,4337.161621,4227.761157250001
1764000,4576.206055,4433.576172,4125.468262,4224.14866955
1767600,4586.316406,4441.598633,4013.693115,4228.308239799999
1771200,4465.427246,4210.68457,4259.460938,4231.2466065
1774800,4170.146484,4117.39209,4334.962891,4300.6361572000005
1778400,4464.20166,4343.281738,4359.764648,4361.400244099999
1782000,4550.113281,4406.458496,4366.843262,4377.858789
1785600,4559.509766,4364.000977,4325.205566,4340.0245362
1789200,4080.523682,2862.794189,3118.032471,3173.0606811499997
1792800,2447.421631,1828.686401,1947.047363,1975.69967655
1796400,1644.084351,1305.281982,1365.891968,1381.8951904500002
1800000,1214.501831,998.1066284,1034.362305,1044.78267517
1803600,947.6422119,795.4227295,819.0814819,826.5579528799999
1807200,766.5488892,654.0202026,670.0498657,675.6796569699999
1810800,638.1004028,551.6117554,562.7957153,567.197320555
1814400,2630.627197,1802.873169,1696.589478,1747.3544066500003
1818000,3564.611572,3122.197021,3036.753662,3067.5221556
1821600,4001.019775,3704.056641,3624.345215,3647.7413574000007
1825200,4233.929688,3998.349854,3920.061035,3940.4155152
1828800,4370.59082,4164.085938,4087.356445,4106.19058835
1832400,4453.84082,4266.588867,4189.85791,4181.746728450001
1836000,4505.888672,4331.152832,4254.169434,4148.68546155
1839600,4539.629395,4372.40625,4255.124512,4153.207458350001
1843200,4562.266113,4399.58252,3720.874756,4169.798962500001
1846800,4577.671387,4374.848633,4141.14209,4186.560742250001
1850400,4097.775879,3839.545898,4291.371094,4225.6555786
1854000,4353.853027,4249.934082,4346.877441,4334.6205321
1857600,4525.27002,4386.551758,4371.920898,4378.8777586999995
1861200,4583.326172,4434.507324,4385.018066,4397.063940399999
1864800,4606.487305,4454.781738,4391.556641,4405.3999511
1868400,4617.512695,4464.583984,4394.183594,4402.861230399999
1872000,4622.415527,4468.764648,4394.538086,4364.1297485000005
1875600,4623.783691,4469.680176,4369.506836,4271.0180297
1879200,4623.280273,4468.874512,4255.753906,4241.914025949999
1882800,4573.715332,4405.060547,3800.12793,4219.837182650001
1886400,4495.852051,4310.665527,4171.330566,4166.685266100001
1890000,4077.147705,3866.834717,4175.642578,4129.26984875
1893600,4305.845703,2791.496338,4142.213379,3682.27103275
1897200,4490.519043,3150.262207,4198.212891,3931.8012329
1900800,4566.996582,3862.523926,4210.678223,4035.7052122999994
1904400,4594.648926,4137.26123,3181.273438,3370.0253906999997
1908000,4592.871094,4231.510254,2783.618408,3754.4536132500007
1911600,4576.115234,4248.900879,3668.130127,4044.1852904499997
1915200,4561.555664,4262.131836,4008.347412,4164.44525145
1918800,4580.112305,4328.493652,4165.839844,4252.964208899999
1922400,4595.737305,4378.06543,4251.10791,4309.149218750001
1926000,4603.841797,4407.035156,4300.746582,4342.026611349999
1929600,4607.421875,4423.804688,4330.01709,4361.180468850001
1933200,4608.617188,4433.774414,4347.380859,4372.51782235
1936800,4608.263184,4439.478516,4357.57666,4379.048950350001
1940400,4606.468262,4441.959961,4362.990723,4382.096777349999
1944000,4603.056152,4441.615723,4364.756348,4382.234545900001
1947600,4597.948242,4438.736816,4363.473145,4379.7914794
1951200,4591.716309,4434.134766,4360.081543,4375.5714356
1954800,4584.900391,4420.09668,4354.353027,4366.878369
1958400,4573.092773,4066.904541,4315.147949,4287.800525000001
1962000,4518.011719,2442.310303,3164.568115,2916.5279419499993
1965600,3249.310791,1675.16626,1985.041504,1909.6689269500002
1969200,2055.955566,3142.976074,1399.307495,2807.55090335
1972800,1459.684448,2003.041626,1065.210083,1867.2932921499996
1976400,1116.565796,1322.143066,847.8702393,1353.637118505
1980000,892.0407715,978.5204468,696.9197998,1027.1867401
1983600,735.5050049,775.0967407,1255.817261,889.27005919
1987200,793.0968628,637.289856,2099.968506,764.7990356549999
1990800,2764.437988,1250.341431,1856.214722,1351.6175233000001
1994400,3609.918945,2881.78833,3128.756104,2890.1828247999997
1998000,4012.516846,3569.707275,3676.5896,3461.0847533999995
2001600,4231.086426,3892.120117,3932.151855,3730.77303455
2005200,4360.29248,4088.100098,3677.214844,3903.00228265
2008800,4439.282227,4211.114746,3944.23584,4014.5198853
2012400,4214.490234,3878.568848,4171.814453,4093.2429077
2016000,4201.021484,4101.687012,4265.480957,4225.5364259
2019600,4445.381836,4295.989746,4312.143066,4302.29860835
2023200,4529.849121,4370.547363,4339.196777,4339.33806145
2026800,4564.73584,4405.178223,4355.028809,4359.7026612
2030400,4582.03418,4423.977051,4363.640625,4371.21740735
2034000,4590.439941,4433.890137,4367.529297,4377.116992249999
2037600,4593.376953,4438.144531,4368.34375,4379.3020997
2041200,4592.980957,4438.854492,4367.169922,4379.05590825
2044800,4590.629395,4437.391602,4364.69873,4377.225366299999
2048400,4587.310547,4434.757813,4361.52832,4374.51745605
2052000,4583.771973,4431.726074,4358.219238,4371.56022965
2055600,4532.502441,4382.15332,4309.549316,4322.96103505
2059200,3137.49292,2934.292236,2949.668457,2952.2722168499995
2062800,1992.046387,1874.84314,1876.100952,1878.14242555
2066400,1416.66626,1339.078613,1335.733887,1337.3310180499998
2070000,1083.004395,1025.503174,1021.427307,1022.6424743499998
2073600,2319.867432,818.7212524,814.8184204,888.5521728699999
2077200,3466.074463,1576.798218,1954.151733,1957.55992435
2080800,3959.117188,3051.679932,3165.865967,3177.7744751
2084400,4205.172852,3674.478516,3690.218994,3704.7373291000004
2088000,4341.316406,3968.865723,3943.707275,3959.3901855500008
2091600,4425.848145,4140.79541,4095.549316,4111.232458600001
2095200,4478.846191,4246.623535,4189.898438,4205.41477045
2098800,4512.277344,4311.72998,4248.201172,4263.6257568500005
2102400,4534.075195,4352.720215,4285.140625,4300.512841850001
2106000,4548.714355,4379.412598,4309.371582,4324.7096191
2109600,4558.464844,4397.103516,4325.510742,4340.8220703
2113200,4564.529785,4408.621094,4336.007813,4323.73652345
2116800,4567.750977,4415.672852,4342.395996,4236.152099699999
2120400,4569.038086,4419.652832,4293.991699,4205.2915282
2124000,4569.182617,4421.663086,3757.774902,4197.3488646999995
2127600,4568.583984,4373.717285,4157.59082,4196.770459
2131200,4085.772949,3841.196777,4289.343262,4223.754809600001
2134800,4324.745605,4237.149902,4333.689453,4320.5491455
2138400,4490.759766,4364.620117,4351.318359,4357.2692139499995
2142000,4499.551758,4362.824707,4314.694824,4325.772314349999
2145600,3398.739258,3197.595215,3140.716309,3151.2194946499994
2149200,2109.939697,1994.533813,1964.813354,1971.0456785500003
2152800,1476.181274,1400.196777,1381.752686,1386.098059
2156400,1119.009155,1062.606079,1049.525391,1052.87027585
2160000,1562.238525,843.6261597,833.7643433,870.1456237550001
2163600,3118.025635,691.9506226,718.6924438,868.47823487
2167200,3716.222656,2186.615479,2589.492188,2606.3674072999997
2170800,3092.122803,3215.844238,3334.0979,3308.7407714
2174400,2392.245605,3605.226563,2620.67627,2815.20880125
2178000,3569.181885,3897.261963,3485.46875,3489.4185180500003
2181600,4043.086914,4093.868164,3882.058105,3788.5066772500004
2185200,4258.212891,4212.769043,3706.636719,3942.8959839000004
2188800,4373.999512,4284.593262,3866.417969,4032.9140748000004
2192400,4173.389648,3966.800049,4139.019043,4093.5892456499996
2196000,4126.423828,4070.602051,4245.580566,4220.0170411
2199600,4402.825195,4289.183105,4295.586914,4299.14377435
2203200,4496.974121,4365.479492,4323.015625,4333.7355956
2206800,4534.940918,4396.938477,4338.291504,4350.880761900001
2210400,4553.334961,4412.217773,4346.036621,4359.4718505499995
2214000,4562.271484,4419.209473,4349.095215,4363.0206055
2217600,4565.560059,4414.966797,4349.229004,4362.3372315
2221200,4565.402832,4356.180176,4339.507813,4343.98610845
2224800,4563.213867,2875.529297,4278.29834,4011.3763306
2228400,4511.704102,1839.546875,2838.005615,2726.71596065
2232000,3097.789307,1314.699341,1816.330322,1781.7977233499998
2235600,1968.467163,1006.747742,1298.682495,1274.37145385
2239200,1400.631592,803.5803833,995.0449829,977.19273072
2242800,1070.765381,661.7858887,794.6732178,781.8884246949999
2246400,854.1113281,559.02771,654.7553711,645.4810089150001
2250000,703.1031494,481.7940369,553.3037109,546.35356445
2253600,593.7662354,421.7806702,477.0185242,471.6523834199999
2257200,511.6626892,373.9015198,417.7201843,431.02868958
2260800,682.2092896,698.3848877,522.5950928,773.383303855
2264400,2701.391846,2628.248047,2505.195313,2524.5919861
2268000,3552.170898,3443.501709,3027.484619,3275.00343015
2271600,3957.796631,3836.563721,3446.555176,3641.4171997
2275200,3965.342529,3726.272705,3875.580322,3847.1074584500006
2278800,3941.830322,3892.796631,4074.382568,4054.951416
2282400,4281.935059,4174.530762,4180.608398,4188.32543955
2286000,4413.016602,4289.559082,4243.328613,4256.82895505
2289600,4474.400879,4345.984375,4281.782227,4296.2453614
2293200,4508.675781,4378.307617,4305.506348,4320.2329589500005
2296800,4528.920898,4397.438477,4319.980957,4334.81784665
2300400,4540.57373,4408.254395,4328.476563,4312.493115249999
2304000,4546.709473,4413.729492,4332.983887,4229.933215350001
2307600,4549.206055,4415.808594,4240.762695,4201.795104999999
2311200,4549.528809,4415.80127,3786.687012,4194.7539429
2314800,4494.217773,4302.069824,4144.345215,4166.88522945
2318400,4050.624268,3859.353516,3866.549805,3686.3700562
2322000,3002.2229,2885.140625,2299.776367,2408.1943358
2325600,1903.082642,1827.157104,1531.614014,1585.9074951999996
2329200,1348.221191,1293.200439,1125.612671,1155.043579
2332800,1028.145874,985.1395874,875.5437012,894.4777832
2336400,819.0872192,783.8453369,706.4215088,719.9670959450001
2340000,673.5664673,643.7338257,586.7756958,596.9388580350001
2343600,2564.092285,542.3522949,949.2531738,1006.959362745
2347200,3478.79248,1999.56665,2693.042725,2543.9999755999997
2350800,3925.832275,3193.470459,3444.522217,3391.4436768
2354400,4170.192383,3726.313965,3811.703613,3794.0570557
2358000,4313.477539,3999.884766,4015.036865,4011.6312745000005
2361600,4400.120605,4157.949707,4136.287109,4140.108142100001
2365200,4453.821777,4253.814453,4210.76709,4218.7982422000005
2368800,4488.015625,4313.174316,4257.538574,4268.07893065
2372400,4510.177734,4350.612793,4287.499512,4299.5460692000015
2376000,4524.480957,4374.552246,4306.864258,4319.843139749999
2379600,4533.227051,4389.670898,4319.062988,4307.99177245
2383200,4537.655273,4398.466309,4325.933105,4240.20510255
2386800,4538.671387,4402.079102,4292.228516,4219.28259285
2390400,4526.166016,4377.315918,3875.089111,4203.592504950001
2394000,4355.422363,3784.58667,4110.409668,4117.75744625
2397600,3820.279785,3132.311279,2975.383545,3427.09064945
2401200,2300.762451,1942.237671,1858.899048,2713.4475159000003
2404800,1555.599976,1347.24292,2643.971436,2126.3618163999995
2408400,1154.258911,1014.952698,1805.385742,1716.3465972999998
2412000,2003.325806,2157.500977,1201.517944,1442.1952027500001
2415600,1632.355225,1400.546997,890.4394531,1032.56377264
2419200,1064.109009,935.4014282,705.4677124,779.881631475
2422800,1003.209351,703.5020752,580.2226563,637.77217715
2426400,2856.799805,1990.790649,1943.603638,1561.909512325
2430000,3645.695068,3179.181152,3100.316162,2940.2976074
2433600,4010.124512,3706.117432,3625.202637,3552.8731324
2437200,4221.172363,3991.812012,3911.711426,3876.4607177499993
2440800,4349.891602,4160.010254,4080.364014,4063.4109497500003
2444400,4427.767578,4260.858398,4181.580566,4175.151049800001
2448000,4475.621582,4322.353027,4243.53418,4243.4755859
2451600,4505.821777,4360.766113,4282.484863,4286.365161000001
2455200,4524.783691,4384.821289,4307.117676,4313.519799899999
2458800,4535.46582,4398.806152,4321.671387,4274.757458499998
2462400,4539.919922,4405.484863,4328.869141,4220.2026368
2466000,4539.901855,4404.685059,4142.624512,4204.5861083
2469600,4514.484863,4345.564453,3973.098389,4180.506408650001
2473200,4125.284668,3670.959717,4116.935059,4044.5906861999997
2476800,3247.671387,2657.114502,2593.167236,2545.2861084500005
2480400,2017.753662,1703.095215,1672.690308,1652.5634033
2484000,1405.873779,1216.347412,1202.821289,1192.3858216000003
2487600,1062.232788,932.5423584,924.1372681,917.679049675
2491200,841.5197144,746.0046387,739.0599365,734.92863465
2494800,689.137085,615.5812988,609.425293,606.79407349
2498400,579.4922485,520.7332153,515.2340698,513.549330135
2502000,497.6489868,449.2363281,444.306427,443.20951691
2505600,454.1761475,393.5768127,389.1301575,389.3936432000001
2509200,2531.119873,1544.936646,1639.990967,1663.9719971499999
2512800,3466.2229,2960.353516,2964.566406,2981.8097412
2516400,3906.651367,3574.889648,3551.648193,3566.090893599999
2520000,4124.717773,3855.706787,3831.278564,3843.80622555
2523600,4274.633301,4053.9104,4015.774414,4028.43900145
2527200,4373.387695,4185.860352,4135.528809,4148.6345703000015
2530800,4435.399902,4268.068359,4210.140137,4223.5645263999995
2534400,4475.091309,4319.904785,4257.431641,4271.064697299999
2538000,4501.374512,4353.781738,4288.455566,4302.23759765
2541600,4519.163574,4376.571777,4309.355957,4323.2489258000005
2545200,4531.194336,4392.046875,4323.534668,4337.51069345
2548800,4539.120117,4402.413086,4332.987793,4347.0296387
2552400,4543.991211,4409.036621,4338.959473,4353.05415045
2556000,4546.577148,4412.87793,4342.334473,4305.0191285
2559600,4547.488281,4414.677734,4343.803711,4235.5525634
2563200,4547.119629,4414.924805,4167.053223,4214.652600199999
2566800,4545.887695,4414.106445,3956.696045,4208.4526001
2570400,4470.27832,4224.84082,4225.349121,4206.940942350001
2574000,4057.076172,4036.223877,4265.001465,4227.730065999999
2577600,4284.209961,4186.76709,3234.330811,3406.49750985
2581200,2736.352539,2530.406494,1993.489502,2095.2964599999996
2584800,1774.491699,1657.9552,1385.234741,1437.62620235
2588400,1281.904175,1206.047974,1043.948975,1075.4301512000002
2592000,989.1104736,933.5753174,824.229187,845.674264515
2595600,2558.529785,750.8087769,2222.621094,2032.47518608
2599200,3546.384766,2398.714355,3276.352539,3189.3009399
2602800,3985.432129,3386.608154,3741.929932,3711.23754885
2606400,4208.88916,3832.96582,3972.39917,3965.1863402999998
2610000,4339.421387,4065.895752,4113.669922,4115.943615799999
2613600,4418.525879,4201.554688,4201.450195,4208.51770025
2617200,4467.240234,4283.833496,4255.653809,4265.52814945
2620800,4498.179688,4334.953125,4290.052734,4301.598169
2624400,4518.498047,4367.645996,4312.649902,4325.200219699999
2628000,4531.706055,4388.748535,4327.430664,4340.613305700001
2631600,4539.395508,4401.720703,4336.243164,4349.84609375
2635200,4542.891602,4408.880371,4340.547363,4354.44174795
2638800,4543.154785,4411.717285,4341.407227,4355.5070801
2642400,4540.931641,4411.291016,4339.638184,4353.87995605
2646000,4536.916016,4408.043457,4335.717773,4350.0658692
2649600,4526.342285,4373.793945,4306.666504,4322.05739745
2653200,4451.166016,3193.353516,3335.844238,3395.5369872999995
2656800,2698.501221,1991.846924,2055.067871,2089.5812012
2660400,1772.16687,1396.31543,1425.92749,1444.5145142
2664000,1290.557373,1057.423096,1074.024048,1085.60988155
2667600,999.4524536,837.5825195,848.1057129,856.1549041749998
2671200,804.2581787,685.3948364,692.3981934,698.30334472
2674800,666.6931763,575.885437,580.7073975,585.2091125500001
2678400,566.0888062,494.1512146,497.6091919,501.16414338000004
2682000,489.8153992,431.0332947,433.6073914,436.50086518000006
2685600,430.1081848,380.9143372,382.8826904,385.29426269000004
2689200,581.4909668,340.2914734,341.8183899,353.8290359399999
2692800,2590.062012,1169.602783,1179.917358,1248.68914795
2696400,3478.320313,2827.9021,2790.363037,2826.59885265
2700000,3914.573975,3540.746094,3484.553711,3489.0592286
2703600,4154.40332,3892.847168,3828.299561,3733.69849855
2707200,4296.430176,4091.251953,4004.148926,3887.0019776
2710800,4382.965332,4210.450195,3606.834229,3992.7168825
2714400,4436.587402,4261.332031,3997.41333,4063.4878417
2718000,4092.821777,3805.301025,4191.533691,4130.0273437000005
2721600,4223.89502,4157.335449,4269.645996,4252.959399400001
2725200,4427.339355,4317.540039,4307.083984,4311.943725550001
2728800,4490.162109,4363.76709,4323.495117,4333.087084899999
2732400,4456.15918,4301.247559,4281.069824,4289.34514165
