Time,Qbor_pos_first_year,Qbor_pos_avg_20_years
2854800,573.2805786,930.00393986
2858400,478.8737183,1517.181903065
2862000,444.9624023,1958.1781708249996
2865600,2461.166016,2713.54600225
2869200,3358.602539,3237.61149905
2872800,3788.466553,3385.8189819499994
2876400,4022.091797,3420.8633667000004
2880000,4160.478027,3396.5664673000006
2883600,4245.24707,3380.8077025000007
2887200,4297.766113,3366.46936045
2890800,4329.806641,3298.3515992000002
2894400,4346.019531,3305.2562134499994
2898000,4284.252441,3387.8241944499996
2901600,2700.73999,3053.5946166500003
2905200,1720.037354,2775.3891358
2908800,1221.676758,2815.0457580499997
2912400,1572.247559,2868.2471192
2916000,2728.556152,3196.78736565
2919600,3522.808594,3120.571814
2923200,2887.144531,2434.3066223500005
2926800,1696.59314,1527.854608135
2930400,1141.485352,1059.1058350350004
2934000,846.114563,798.75858764
2937600,661.5097046,633.14989471
2941200,536.5966187,519.355102545
2944800,448.7255554,437.749165345
2948400,2317.795654,1478.488739
2952000,3258.751709,2826.48905025
2955600,3725.348145,3433.7472534999993
2959200,3985.662598,3739.86484375
2962800,4139.436035,3603.8584106499998
2966400,4232.967773,3554.9484008500003
2970000,4291.372559,3513.7730225499995
2973600,4328.934082,3466.6847777499997
2977200,4353.726563,3384.9103273500004
2980800,4370.288574,3345.5307006499997
2984400,4381.188965,3418.6982177
2988000,4388.0,3270.0672486
2991600,4391.790039,3349.5954713
2995200,4387.359375,3255.10836175
2998800,4085.805176,3197.1524048500005
3002400,3767.863037,3149.2900636
3006000,2271.493408,3064.47832645
3009600,1521.535522,3276.2249878000002
3013200,1119.957031,2387.62411194
3016800,871.5579224,1495.458834835
3020400,703.1901855,1053.3913391199999
3024000,583.6955566,801.8567779500002
3027600,495.7545166,638.3615615800001
3031200,428.7495728,671.11864776
3034800,406.1793823,1473.52456667
3038400,2432.542725,2107.189529435
3042000,3341.439941,3139.75881335
3045600,3780.639404,3613.1164917
3049200,4019.565186,3537.2756348000003
3052800,4160.616699,3509.7399414
3056400,4246.56543,3499.14537355
3060000,4299.928711,3436.35128175
3063600,4333.65625,3410.2732788000003
3067200,4355.169434,3361.0397217499994
3070800,4182.823242,3311.2010986
3074400,4029.874268,3297.8737792500006
3078000,4199.398926,3324.7148804000003
3081600,3046.930176,3183.3155029500003
3085200,2773.309082,3020.0291869999996
3088800,3595.25293,3190.5951171999995
3092400,2459.876221,3080.7449951500002
3096000,1553.783081,3013.6937805
3099600,1105.572021,2072.3046478000006
3103200,847.7380371,1336.0759186449998
3106800,677.9824829,961.0719391150002
3110400,559.1149292,740.90706483
3114000,472.8348999,595.3325943000001
3117600,408.0243835,493.2752716
3121200,357.7148743,418.95812378499994
3124800,534.09729,594.75892184
3128400,2551.143555,2404.85897215
3132000,3402.838135,3161.9251343
3135600,3809.170654,3534.0146362500004
3139200,4031.963135,3606.51983645
3142800,3702.459229,3532.0102783999996
3146400,4044.098389,3543.83820805
3150000,4233.041504,3474.1167603000004
3153600,4310.790527,3431.6745849499994
3157200,4349.024414,3444.3934326500007
3160800,4353.125,3463.66929935
3164400,3969.93457,3226.0584594999996
3168000,2338.141846,2857.7201234
3171600,1540.574097,2328.80944215
3175200,1119.078125,1549.04812929
3178800,860.4376221,1065.1901306349998
3182400,686.7805176,798.3016327349999
3186000,564.9150391,630.6989807250001
3189600,476.25177,515.90980072
3193200,409.4011841,433.50278930499996
3196800,357.392395,372.16352234000004
3200400,315.9490356,324.97476500999994
3204000,282.3413391,287.64592056999993
3207600,254.7112579,257.47290344000004
3211200,836.2349854,703.750769055
3214800,2677.300537,2525.7597655500003
3218400,3460.972656,3299.4566893999995
3222000,3842.277832,3674.1614989500004
3225600,4054.508057,3881.9749147500006
3229200,4181.341797,3926.875109900001
3232800,4258.624512,3840.8147217499995
3236400,4305.865234,3720.21917725
3240000,4326.977539,3819.3667236499996
3243600,4249.014648,3523.7070435
3247200,2468.891846,2168.3276491000006
3250800,1587.826416,1403.8268921
3254400,1133.14856,1007.019592325
3258000,860.479126,768.2673492500002
3261600,679.7276611,609.59152832
3265200,554.0657959,498.92210997
3268800,463.5124512,418.90175478000003
3272400,395.8817444,358.96285555000003
3276000,343.7171631,312.62265166
3279600,302.4640198,275.90144043
3283200,269.2380676,246.26688996500002
3286800,242.0987854,222.00899124000003
3290400,219.6441193,201.89431381499998
3294000,410.7165527,195.495724485
3297600,2431.503662,1175.6204376199998
3301200,3323.581299,2716.1164917
3304800,3764.754639,3385.17698985
3308400,4008.63501,3720.041308649999
3312000,4153.800293,3910.76711435
3315600,4242.8125,4018.1964110500003
3319200,4298.023926,4009.470458999999
3322800,4331.831055,3922.3882202
3326400,4316.208984,3818.4420777
3330000,3271.435303,3692.0669678000004
3333600,3020.474365,3069.2422484999997
3337200,2089.666748,2013.0125733
3340800,1362.180786,1753.2626098
3344400,981.1246948,1647.10706791
3348000,764.385376,1560.5122650750002
3351600,2583.157715,1948.02657478
3355200,3149.544678,1504.6150421500001
3358800,2361.526611,998.07005919
3362400,1399.884277,705.9485870199999
3366000,951.3727417,543.3896637
3369600,709.0126953,439.034860225
3373200,556.1063232,408.759587075
3376800,452.35495,382.05460205500003
3380400,379.2171936,307.401656345
3384000,1352.692383,1411.6138885800003
3387600,2912.939209,2831.5023683000004
3391200,3582.57959,3427.16398925
3394800,3914.398193,3644.2315429
3398400,4101.992188,3775.85535905
3402000,4214.869629,3771.5699952999994
3405600,4212.385742,3647.4706910500004
3409200,4019.644775,3658.4966919500002
3412800,4005.956299,3711.7357420499998
3416400,4294.239746,3681.5993895500005
3420000,4387.283691,3607.25801995
3423600,4422.378418,3574.90147705
3427200,4437.688477,3469.91549075
3430800,4443.695313,3539.3341553000005
3434400,4444.564453,3467.4230591500004
3438000,4397.687012,3543.9992064499993
3441600,3243.126221,3589.2635376000007
3445200,2969.19751,3299.4871338
3448800,2260.420654,1998.6235351999999
3452400,1473.360596,1564.62800295
3456000,1064.394165,1974.2405762049998
3459600,824.1219482,2632.428381315
3463200,2472.420166,3210.64520265
3466800,3332.134277,3243.9660157000003
3470400,3653.701172,2871.6564697000003
3474000,3931.422852,3575.3574098000004
3477600,4115.175781,3674.9759887499995
3481200,4224.957031,3608.819335949999
3484800,4290.856934,3503.6595580999992
3488400,4331.787598,3395.8089356000005
3492000,4357.856445,3422.8355836
3495600,4374.42041,3377.9310302999997
3499200,4384.536621,3405.3568724999996
3502800,4390.005859,3391.7737793
3506400,4389.172852,3352.4094849499998
3510000,4320.105469,3307.16278075
3513600,2686.929443,3187.8358763999995
3517200,1739.709717,2990.4867492999997
3520800,1558.656616,2826.2842589999996
3524400,2902.719727,3079.664392
3528000,3270.807129,3260.4083191
3531600,2006.682251,2315.2656248499998
3535200,1297.524048,1459.10639649
3538800,943.2191162,1033.9453613
3542400,733.9425049,790.2540100150001
3546000,594.0647583,724.173068215
3549600,495.466095,1295.816740485
3553200,2368.198975,2550.77886955
3556800,3247.045898,3241.309961
3560400,3711.076172,3633.8711914500004
3564000,3977.582275,3664.4006347000004
3567600,4135.046387,3586.38535165
3571200,4230.285156,3535.816174350001
3574800,4289.360352,3504.1806396499996
3578400,4326.425781,3404.10035395
3582000,4348.829102,3360.0519410499996
3585600,3942.393066,3302.51610105
3589200,3977.259033,3288.1475098
3592800,4227.831543,3345.3472778000005
3596400,3910.677246,3311.2037718499996
3600000,2312.330566,3127.1900634999997
3603600,1532.199829,2968.12747805
3607200,2514.679932,3081.57947395
3610800,3431.048096,3375.5114381
3614400,2289.979248,2673.3649292500004
3618000,1428.805908,1666.46823735
3621600,1013.647461,1140.84198309
3625200,777.6337891,853.9764099500001
3628800,622.7470093,672.9826629700001
3632400,514.6481934,549.0865859900001
3636000,436.6369019,467.854570015
3639600,2418.206299,2022.50634765
3643200,3280.360596,3039.3361695000003
3646800,3728.06958,3534.6612427499995
3650400,3984.084717,3734.15832525
3654000,4136.196289,3710.25920405
3657600,4228.817383,3522.21343995
3661200,4286.684082,3480.5494263
3664800,4166.071289,3397.9422607
3668400,3960.552979,3361.0906861000003
3672000,4247.100098,3371.5317383499996
3675600,4338.88623,3361.18325205
3679200,4372.402344,3435.76988525
3682800,4372.310059,3503.8692505500003
3686400,3969.577393,3433.1897094499996
3690000,2357.417725,3147.07938225
3693600,1797.404663,3051.12546385
3697200,3004.190674,3163.57387705
3700800,3390.271973,3499.2761597000003
3704400,2899.851563,2850.32020265
3708000,1742.74585,1728.9589355999997
3711600,1191.698364,1182.2245177999998
3715200,893.9230957,1131.3936492950002
3718800,1128.023193,2020.3900237049997
3722400,2856.097412,3089.32888175
3726000,3542.109375,3550.79954845
3729600,3834.855957,3614.7493896500005
3733200,4042.580566,3515.6452148500002
3736800,4177.387695,3467.3624023999996
3740400,4259.307129,3396.3166747999994
3744000,4309.575195,3357.5756712999996
3747600,4341.535645,3302.0498168
3751200,4362.222168,3328.7592285500004
3754800,4375.372559,3287.9439453500004
3758400,4383.22998,3267.53383795
3762000,4387.412598,3313.4886963500003
3765600,4389.185547,3266.33447275
3769200,4389.459961,3209.64259035
3772800,4388.747559,3202.5362427
3776400,4387.378906,3155.4566404999996
3780000,4385.621582,3261.1045898
3783600,4315.063965,3258.0896242
3787200,3898.169189,3550.3090089000007
3790800,2550.553467,3231.6385743
3794400,1675.303955,2412.04866945
3798000,1218.359253,2447.57233275
3801600,943.1296997,2755.1040284250003
3805200,758.805603,2995.06997994
3808800,628.6940918,3093.1555907499996
3812400,2278.334229,3002.6307863000006
3816000,3257.594482,2959.96696775
3819600,3731.703613,3388.19552005
3823200,3990.108887,3277.85302725
3826800,4140.836914,3218.8739379500003
3830400,4231.685059,3180.85677495
3834000,4287.834473,3222.6618286500006
3837600,4323.464844,3215.44610595
3841200,4346.38916,3163.1696411499993
3844800,4360.90332,3218.83621825
3848400,4369.668945,3179.57489015
3852000,4374.415527,3208.61629635
3855600,4376.277832,3218.7694581
3859200,4376.136719,3240.63035895
3862800,4373.104492,3191.5894775500005
3866400,4348.900879,3157.414746
3870000,4076.993408,3245.4855835499993
3873600,2428.840088,3455.1665771499997
3877200,1619.221069,2527.6757934
3880800,1189.987671,1574.35574345
3884400,925.4536743,1952.1825409799999
3888000,746.5407715,2538.1563904
3891600,619.8634033,2979.5152618300003
3895200,895.8468628,3297.4634368549996
3898800,2698.767822,3352.0284301500005
3902400,3401.365234,2871.4384643500002
3906000,3784.574951,3420.5688477000003
3909600,4011.908447,3359.0285401
3913200,4148.021484,3309.5956787000005
3916800,4230.942871,3201.4312744499994
3920400,4282.830078,3186.21810305
3924000,4315.530762,3230.0662964499998
3927600,4239.813965,3149.0189941500003
3931200,3819.331543,3103.6791382
3934800,4187.715332,3150.1141967
3938400,4222.319824,3162.8741943500004
3942000,2810.35498,3046.3774535999996
3945600,1780.237793,2905.35612795
3949200,1263.155396,2719.5734985999998
3952800,2472.782715,2842.5273071499996
3956400,3351.749512,3194.7276489500005
3960000,2035.086304,2884.008252
3963600,1294.342163,2271.6177796
3967200,933.6275024,1737.37134414
3970800,724.1912842,1462.1712585750001
3974400,585.1030884,1267.77905267
3978000,1697.036377,1215.684106515
3981600,2877.918945,2511.4218322499996
3985200,3556.441406,3332.6367920999996
3988800,3876.585938,3517.41523445
3992400,4068.685059,3425.4827636999994
3996000,4187.263184,3341.8831299500002
3999600,4260.03125,3302.3852050999994
4003200,4305.789063,3276.6670289000003
4006800,4335.431641,3280.75692145
4010400,4354.010742,3231.78800055
4014000,4364.240723,3213.4218262
4017600,4368.269043,3267.8413085499997
4021200,4342.92334,3238.5122437
4024800,3424.010498,3159.5007324499998
4028400,2086.740723,3090.9257508
4032000,1432.41333,2803.1883484999994
4035600,1069.464966,2886.8792054
4039200,1819.262939,2446.5311767499998
4042800,1651.061646,1544.0280762
4046400,1050.454346,1063.03477174
4050000,759.8573608,800.74385376
4053600,599.5230103,635.4240661599999
4057200,494.1213074,521.8609924349998
4060800,848.7216187,1298.4489884250002
4064400,2681.974365,2772.94797375
4068000,3437.203613,3408.2762939
4071600,3754.175537,3678.3181519000004
4075200,3911.900146,3721.8596679499997
4078800,4071.365234,3549.8603271
4082400,4181.121582,3451.38627935
4086000,4249.787598,3412.8374512
4089600,4293.699219,3359.1502319499996
4093200,4322.868652,3309.8370849499997
4096800,4341.624512,3401.9901367000007
4100400,4352.340332,3276.7255617
4104000,4357.084473,3269.3820556
4107600,4143.75293,3190.8290893999997
4111200,3998.393311,3247.6753906499994
4114800,3098.366943,3204.29738775
4118400,1918.385986,3005.8051393
4122000,1334.610107,2694.81951295
4125600,1005.735901,1924.62704165
4129200,793.699707,1457.880590835
4132800,647.2247314,1346.6156341800001
4136400,541.9941406,1186.08721315
4140000,463.6542664,1084.526052795
4143600,771.1365356,1017.3385742800001
4147200,1474.574585,781.4232635249999
4150800,1306.357422,1257.8507202849999
4154400,2864.094971,2705.7241394000002
4158000,3468.186035,3343.1063232
4161600,3732.120117,3610.9435303
4165200,3962.956787,3679.0036865
4168800,4116.171875,3585.4397704500007
4172400,4210.083496,3479.7527344500004
4176000,4268.493164,3438.4334228
4179600,4306.123047,3414.93747565
4183200,4330.505859,3308.7908936
4186800,4345.961914,3289.8383789500003
4190400,3973.072754,3235.3395753
4194000,4141.681641,3229.5251221
4197600,4294.234375,3209.4727418000007
4201200,4299.871582,3221.5600707500002
4204800,3253.000977,3168.6483642499998
4208400,2347.2229,3091.62064215
4212000,3502.301758,3189.0119384500003
4215600,3879.989746,3297.5963256999994
4219200,2565.400635,3157.9227905
4222800,1620.194824,3178.42684335
4226400,2331.47168,2468.36010745
4230000,1857.045288,1561.9980103
4233600,1193.315674,1471.07741385
4237200,863.4668579,2110.511367695
4240800,1380.277222,2761.2357390449997
4244400,2931.100098,3359.1041992500004
4248000,3542.863037,3481.8388794000007
4251600,3871.843994,3413.19262695
4255200,4066.783203,3358.8781004999996
4258800,4183.490723,3331.2668090499997
4262400,4254.367676,3306.2645021
4266000,4298.415039,3232.4800171499996
4269600,4325.462891,3274.45444335
4273200,4340.881836,3231.35440685
4276800,4335.04541,3236.438562
4280400,3745.053223,3259.11855475
4284000,2244.288574,3023.3800659
4287600,1507.699585,2767.6896607
4291200,1111.224609,2903.2897583
4294800,2072.212158,2035.7859314000002
4298400,1291.167969,1311.12561035
4302000,892.6467285,943.2805175850001
4305600,684.7077637,728.9121124300001
4309200,555.7246704,587.45382081
4312800,465.4795227,488.125550835
4316400,399.1133423,415.642486565
4320000,348.7972412,360.84103850500003
4323600,309.5172119,318.03872375
4327200,297.1976624,632.4455108600001
4330800,2323.081787,2290.0193939
4334400,3140.488037,3030.9932129500007
4338000,3616.406494,3410.7534057
4341600,3902.188721,3536.6818236999993
4345200,4073.037842,3546.3129884500004
4348800,3699.921875,3499.50852055
4352400,3995.250488,3519.4404662499996
4356000,4206.756348,3502.3499756000006
4359600,4290.64502,3474.25211185
4363200,4330.928711,3455.73908695
4366800,4353.228516,3411.6359497999997
4370400,4363.120605,3409.5523924999993
4374000,4310.148926,3389.87366955
4377600,2943.439941,3230.7736573
4381200,1843.72937,2983.41337895
4384800,2796.530518,3039.8844483500006
4388400,3259.253174,3272.31334225
4392000,1914.224121,3000.89743045
4395600,1260.464355,2061.3957152499997
4399200,927.0518799,1330.5739196299999
4402800,724.7998657,957.2921996849998
4406400,587.6296387,737.3760559150002
4410000,490.1086121,591.8006424
4413600,418.4474182,489.73972168500006
4417200,363.9806213,415.43548889000004
4420800,487.081543,512.6125274699999
4424400,2515.729492,2451.4651123000003
4428000,3373.327637,3271.8013427499995
4431600,3780.770508,3660.7196167999996
4435200,4003.362549,3819.1427857000003
4438800,4135.667969,3703.1490235000006
4442400,4204.682129,3626.72718515
4446000,3775.034424,3469.5772095
4449600,4142.558105,3524.5268555000002
4453200,4195.541504,3329.861023
4456800,2923.468994,2747.2281372
4460400,1800.979492,2356.0653625499995
4464000,1248.189453,1758.526379465
4467600,1134.219971,1438.78155221
4471200,2819.714355,2282.34223625
4474800,2584.976074,2320.1313782000007
4478400,1507.903198,1496.7060883600002
4482000,1010.582336,1024.9297272
4485600,752.0151367,742.4800079449999
4489200,591.1983643,576.752983095
4492800,481.6424866,467.75598449499995
4496400,404.0768433,391.35974273499994
4500000,347.265625,390.63740845500007
4503600,304.0634155,448.25441434000004
4507200,464.9724121,820.5811293849999
4510800,2503.519531,2537.3442138500004
4514400,3365.165283,3312.4099854
